conditionId,city,entryTs,side,reason,cushion,ourBid,entryPrice,entryFill,exitPrice,exitFill,pnl,status,score,title
0x044dba4689b457da9acda02da4e507af1985c40eed9aeb981f22cf079f332fb1,Mexico City,1774904790,NO,observed-above,1.00,0.9799,0.9687,32.08,0.9990,32.08,0.9729,filled-999,1,Will the highest temperature in Mexico City be 21°C on March 30?
0x1a99df41287a87061cbad95dc9a3db0f2143e5b7c1c5151526c475a1c88dcc36,Seoul,1775002140,NO,observed-above,6.00,0.9900,0.9900,40.40,0.9990,40.40,0.3636,filled-999,1,Will the highest temperature in Seoul be 11°C on April 1?
0x1a99df41287a87061cbad95dc9a3db0f2143e5b7c1c5151526c475a1c88dcc36,Seoul,1775002170,NO,observed-above,6.00,0.9900,0.9900,40.40,0.9990,40.40,0.3636,filled-999,1,Will the highest temperature in Seoul be 11°C on April 1?
0x1a99df41287a87061cbad95dc9a3db0f2143e5b7c1c5151526c475a1c88dcc36,Seoul,1775002410,NO,observed-above,6.00,0.9900,0.9882,40.40,0.9990,40.40,0.4359,filled-999,1,Will the highest temperature in Seoul be 11°C on April 1?
0x4d78cfa47f7333fffeda4a263c967fd657f14c4e11bb23a7616a0c9da27d25e1,Seoul,1775005590,NO,observed-above,5.00,0.9600,0.9447,41.67,1.0000,41.67,2.3029,settle-win,1,Will the highest temperature in Seoul be 12°C on April 1?
0x4d78cfa47f7333fffeda4a263c967fd657f14c4e11bb23a7616a0c9da27d25e1,Seoul,1775006970,NO,observed-above,5.00,0.9800,0.9791,40.82,1.0000,40.82,0.8517,settle-win,1,Will the highest temperature in Seoul be 12°C on April 1?
0x4d78cfa47f7333fffeda4a263c967fd657f14c4e11bb23a7616a0c9da27d25e1,Seoul,1775007030,NO,observed-above,5.00,0.9800,0.9791,40.82,1.0000,40.82,0.8517,settle-win,1,Will the highest temperature in Seoul be 12°C on April 1?
0x4d78cfa47f7333fffeda4a263c967fd657f14c4e11bb23a7616a0c9da27d25e1,Seoul,1775007540,NO,observed-above,5.00,0.9814,0.9800,40.76,1.0000,40.76,0.8141,settle-win,1,Will the highest temperature in Seoul be 12°C on April 1?
0x4d78cfa47f7333fffeda4a263c967fd657f14c4e11bb23a7616a0c9da27d25e1,Seoul,1775007630,NO,observed-above,5.00,0.9871,0.9790,40.52,1.0000,40.52,0.8507,settle-win,1,Will the highest temperature in Seoul be 12°C on April 1?
0x4d78cfa47f7333fffeda4a263c967fd657f14c4e11bb23a7616a0c9da27d25e1,Seoul,1775007990,NO,observed-above,5.00,0.9800,0.9790,18.90,1.0000,18.90,0.3968,settle-win,1,Will the highest temperature in Seoul be 12°C on April 1?
0x4d78cfa47f7333fffeda4a263c967fd657f14c4e11bb23a7616a0c9da27d25e1,Seoul,1775008020,NO,observed-above,5.00,0.9800,0.9790,18.90,1.0000,18.90,0.3968,settle-win,1,Will the highest temperature in Seoul be 12°C on April 1?
0x4d78cfa47f7333fffeda4a263c967fd657f14c4e11bb23a7616a0c9da27d25e1,Seoul,1775008140,NO,observed-above,5.00,0.9900,0.9790,40.40,1.0000,40.40,0.8482,settle-win,1,Will the highest temperature in Seoul be 12°C on April 1?
0x4d78cfa47f7333fffeda4a263c967fd657f14c4e11bb23a7616a0c9da27d25e1,Seoul,1775008260,NO,observed-above,5.00,0.9900,0.9790,40.40,1.0000,40.40,0.8482,settle-win,1,Will the highest temperature in Seoul be 12°C on April 1?
0x4d78cfa47f7333fffeda4a263c967fd657f14c4e11bb23a7616a0c9da27d25e1,Seoul,1775008320,NO,observed-above,5.00,0.9800,0.9790,8.66,1.0000,8.66,0.1818,settle-win,1,Will the highest temperature in Seoul be 12°C on April 1?
0x4ddb4153afddfa3889149c6b7b1fc342d6f8998d9493c055b8c8ebb524e8c485,Tokyo,1775031090,NO,observed-above,6.00,0.9900,0.9831,2.89,0.9990,2.89,0.0460,maxhold-taker,1,Will the highest temperature in Tokyo be 11°C on April 2?
0x743a8f222129548ba9a8c0a0894d98a1520d1a9d3ebc8c8b1b20140b9b55bf9a,London,1775033190,NO,observed-above,5.00,0.9683,0.9600,41.31,0.9990,41.31,1.6111,filled-999,1,Will the highest temperature in London be 13°C on April 1?
0x743a8f222129548ba9a8c0a0894d98a1520d1a9d3ebc8c8b1b20140b9b55bf9a,London,1775037030,NO,observed-above,5.00,0.9600,0.9600,41.67,0.9990,41.67,1.6250,filled-999,1,Will the highest temperature in London be 13°C on April 1?
0x743a8f222129548ba9a8c0a0894d98a1520d1a9d3ebc8c8b1b20140b9b55bf9a,London,1775037360,NO,observed-above,5.00,0.9600,0.9600,41.67,0.9990,41.67,1.6250,filled-999,1,Will the highest temperature in London be 13°C on April 1?
0x743a8f222129548ba9a8c0a0894d98a1520d1a9d3ebc8c8b1b20140b9b55bf9a,London,1775037780,NO,observed-above,5.00,0.9600,0.9600,17.87,0.9990,17.87,0.6969,filled-999,1,Will the highest temperature in London be 13°C on April 1?
0x519f98f413ab6c8c63858cea3288f3bdd6725f2fd34d1229f66d79a5ff359f99,Munich,1775042310,YES,forecast-in-range,0.50,0.6100,0.3404,65.57,0.0140,65.57,-21.4063,maxhold-taker,1,Will the highest temperature in Munich be 9°C on April 1?
0x519f98f413ab6c8c63858cea3288f3bdd6725f2fd34d1229f66d79a5ff359f99,Munich,1775044080,YES,forecast-in-range,0.50,0.5800,0.2994,68.97,0.0100,68.97,-19.9599,maxhold-taker,1,Will the highest temperature in Munich be 9°C on April 1?
0xf12997218083287cdfb5a76dd984f70c90d0bcc75d4d0fa50b4e92c3b763b1bc,Madrid,1775049420,YES,forecast-in-range,0.50,0.5600,0.0576,71.43,1.0000,71.43,67.3152,settle-win,1,Will the highest temperature in Madrid be 20°C on April 1?
0xf12997218083287cdfb5a76dd984f70c90d0bcc75d4d0fa50b4e92c3b763b1bc,Madrid,1775049480,YES,forecast-in-range,0.50,0.4900,0.0576,81.63,1.0000,81.63,76.9316,settle-win,1,Will the highest temperature in Madrid be 20°C on April 1?
0xf12997218083287cdfb5a76dd984f70c90d0bcc75d4d0fa50b4e92c3b763b1bc,Madrid,1775049960,YES,forecast-in-range,0.50,0.4500,0.0576,88.89,1.0000,88.89,83.7700,settle-win,1,Will the highest temperature in Madrid be 20°C on April 1?
0xf12997218083287cdfb5a76dd984f70c90d0bcc75d4d0fa50b4e92c3b763b1bc,Madrid,1775050530,YES,forecast-in-range,0.50,0.4000,0.0576,100.00,1.0000,100.00,94.2412,settle-win,1,Will the highest temperature in Madrid be 20°C on April 1?
0xf12997218083287cdfb5a76dd984f70c90d0bcc75d4d0fa50b4e92c3b763b1bc,Madrid,1775050860,YES,forecast-in-range,0.50,0.4000,0.0576,100.00,1.0000,100.00,94.2412,settle-win,1,Will the highest temperature in Madrid be 20°C on April 1?
0xf12997218083287cdfb5a76dd984f70c90d0bcc75d4d0fa50b4e92c3b763b1bc,Madrid,1775051070,YES,forecast-in-range,0.50,0.4200,0.0576,95.24,1.0000,95.24,89.7535,settle-win,1,Will the highest temperature in Madrid be 20°C on April 1?
0xf12997218083287cdfb5a76dd984f70c90d0bcc75d4d0fa50b4e92c3b763b1bc,Madrid,1775051250,YES,forecast-in-range,0.50,0.4600,0.0576,86.96,1.0000,86.96,81.9489,settle-win,1,Will the highest temperature in Madrid be 20°C on April 1?
0x968b5604e92616a135ea545ddcd86fe98fcc595d34efcf97bb835430b48e1946,Seoul,1775096070,NO,observed-above,2.00,0.9900,0.9800,40.40,0.9990,40.40,0.7677,filled-999,1,Will the highest temperature in Seoul be 12°C on April 2?
0x314ecf89c7b0cf5434cb81c3b529dd8fce2362663cde84e981e302fccbd39030,Tokyo,1775115420,NO,observed-above,2.00,0.9900,0.9876,40.40,1.0000,40.40,0.4998,settle-win,1,Will the highest temperature in Tokyo be 15°C on April 2?
0xa22a0d87054fc09c2e397309db31c03e23ff3f8afb076edde803426f5b0d5dbd,Tokyo,1775115420,NO,observed-above,3.00,0.9900,0.9900,40.40,1.0000,40.40,0.4040,settle-win,1,Will the highest temperature in Tokyo be 14°C on April 2?
0xf0679a5f5f944c9849ee1347f81b0794b8a2b46fe0a25bfff5e63b9b9a56f270,Seoul,1775190390,NO,observed-above,1.00,0.9900,0.9900,40.40,1.0000,40.40,0.4040,settle-win,1,Will the highest temperature in Seoul be 16°C on April 3?
0xf0679a5f5f944c9849ee1347f81b0794b8a2b46fe0a25bfff5e63b9b9a56f270,Seoul,1775190420,NO,observed-above,1.00,0.9900,0.9900,38.00,1.0000,38.00,0.3800,settle-win,1,Will the highest temperature in Seoul be 16°C on April 3?
0x3d8bb500630a23bc31c1faecef3da66b5d00da8d4e9b47fe1dddc6403568fb60,Madrid,1775313210,YES,forecast-in-range,0.50,0.3700,0.3180,108.11,0.0000,108.11,-34.3782,settle-lose,1,Will the highest temperature in Madrid be 23°C on April 4?
0x3d8bb500630a23bc31c1faecef3da66b5d00da8d4e9b47fe1dddc6403568fb60,Madrid,1775314590,YES,forecast-in-range,0.50,0.3700,0.3200,3.25,0.0000,3.25,-1.0400,settle-lose,1,Will the highest temperature in Madrid be 23°C on April 4?
0x3d80f036cbd2dcd8b1ff1cee38212315af3042edf1906b5a0aad7a9cd2699714,Sao Paulo,1775316600,YES,forecast-in-range,0.50,0.6670,0.2548,59.97,0.0000,59.97,-15.2787,settle-lose,1,Will the highest temperature in Sao Paulo be 31°C on April 4?
0x3d80f036cbd2dcd8b1ff1cee38212315af3042edf1906b5a0aad7a9cd2699714,Sao Paulo,1775316630,YES,forecast-in-range,0.50,0.6890,0.2732,58.06,0.0000,58.06,-15.8584,settle-lose,1,Will the highest temperature in Sao Paulo be 31°C on April 4?
0x9056bd6d90fa1d8e3b56cc6139b858db4f09a3053521bdc5d81e62f81f44bf30,Toronto,1775353530,NO,observed-above,15.00,0.9244,0.8480,43.27,0.9990,43.27,6.5335,maxhold-taker,1,Will the highest temperature in Toronto be 8°C on April 4?
0x9056bd6d90fa1d8e3b56cc6139b858db4f09a3053521bdc5d81e62f81f44bf30,Toronto,1775353620,NO,observed-above,15.00,0.8802,0.8480,45.44,0.9990,45.44,6.8615,maxhold-taker,1,Will the highest temperature in Toronto be 8°C on April 4?
0x9056bd6d90fa1d8e3b56cc6139b858db4f09a3053521bdc5d81e62f81f44bf30,Toronto,1775353680,NO,observed-above,15.00,0.8703,0.8480,45.96,0.9990,45.96,6.9401,maxhold-taker,1,Will the highest temperature in Toronto be 8°C on April 4?
0x9056bd6d90fa1d8e3b56cc6139b858db4f09a3053521bdc5d81e62f81f44bf30,Toronto,1775353770,NO,observed-above,15.00,0.8603,0.8405,27.00,0.9990,27.00,4.2805,maxhold-taker,1,Will the highest temperature in Toronto be 8°C on April 4?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775365380,NO,observed-above,4.00,0.9600,0.7793,41.67,0.9990,41.67,9.1549,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775365410,NO,observed-above,4.00,0.9600,0.7793,41.67,0.9990,41.67,9.1549,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775365590,NO,observed-above,4.00,0.9600,0.7793,41.67,0.9990,41.67,9.1549,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775365620,NO,observed-above,4.00,0.9500,0.7793,42.11,0.9990,42.11,9.2512,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775365680,NO,observed-above,4.00,0.9600,0.7793,41.67,0.9990,41.67,9.1549,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775365770,NO,observed-above,4.00,0.9600,0.7793,41.67,0.9990,41.67,9.1549,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775365800,NO,observed-above,4.00,0.9600,0.7793,41.67,0.9990,41.67,9.1549,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775365890,NO,observed-above,4.00,0.9500,0.7793,42.11,0.9990,42.11,9.2512,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775365920,NO,observed-above,4.00,0.9600,0.7793,41.67,0.9990,41.67,9.1549,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775365950,NO,observed-above,4.00,0.9600,0.7793,41.67,0.9990,41.67,9.1549,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775365980,NO,observed-above,4.00,0.9600,0.7793,41.67,0.9990,41.67,9.1549,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775366010,NO,observed-above,4.00,0.9600,0.7793,41.67,0.9990,41.67,9.1549,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775366070,NO,observed-above,4.00,0.9600,0.7793,41.67,0.9990,41.67,9.1549,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775366160,NO,observed-above,4.00,0.9700,0.7793,41.24,0.9990,41.24,9.0605,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775366280,NO,observed-above,4.00,0.9700,0.7793,41.24,0.9990,41.24,9.0605,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775366310,NO,observed-above,4.00,0.9600,0.7793,41.67,0.9990,41.67,9.1549,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775366370,NO,observed-above,4.00,0.9500,0.7822,42.11,0.9990,42.11,9.1265,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775366400,NO,observed-above,4.00,0.9600,0.7793,41.67,0.9990,41.67,9.1549,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775366430,NO,observed-above,4.00,0.9300,0.7806,43.01,0.9990,43.01,9.3918,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775366490,NO,observed-above,4.00,0.9400,0.7806,42.55,0.9990,42.55,9.2919,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xd9b8ba7d2280021f31fd1cd8c1f02e5dd288ec4dfde26bda12d0db7d1dcb4183,Seoul,1775370420,NO,observed-above,6.00,0.9900,0.9900,29.60,0.9990,29.60,0.2664,filled-999,1,Will the highest temperature in Seoul be 11°C on April 5?
0xbcac6fc29798613be4ca6bd02f087f1a17bc7adfb24af3a6bdcedd161c6924c8,Seoul,1775370450,NO,observed-above,2.00,0.9900,0.9900,40.40,0.9990,40.40,0.3636,filled-999,1,Will the highest temperature in Seoul be 15°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775374110,NO,observed-above,4.00,0.9850,0.9832,40.61,0.9990,40.61,0.6430,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775374650,NO,observed-above,4.00,0.9880,0.9820,40.49,0.9990,40.49,0.6883,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775374740,NO,observed-above,4.00,0.9900,0.9828,40.40,0.9990,40.40,0.6542,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775374800,NO,observed-above,4.00,0.9900,0.9827,40.40,0.9990,40.40,0.6600,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775374920,NO,observed-above,4.00,0.9900,0.9820,40.40,0.9990,40.40,0.6869,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775374980,NO,observed-above,4.00,0.9850,0.9820,40.61,0.9990,40.61,0.6904,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775375070,NO,observed-above,4.00,0.9846,0.9820,40.63,0.9990,40.63,0.6906,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xe7cf9e580201ed67a865906b16701cee5fd943a3b994cf5985cb9ba97003ccad,Seoul,1775375370,NO,observed-above,4.00,0.9832,0.9820,40.68,0.9990,40.68,0.6916,filled-999,1,Will the highest temperature in Seoul be 13°C on April 5?
0xc8a65f606e943139e1d245922bc9ec573d5a0628e86285ae8f3ac86dd82476fc,London,1775387160,YES,forecast-in-range,0.50,0.3717,0.2453,107.62,0.0000,107.62,-26.4011,settle-lose,1,Will the highest temperature in London be 14°C on April 5?
0xc8a65f606e943139e1d245922bc9ec573d5a0628e86285ae8f3ac86dd82476fc,London,1775387430,YES,forecast-in-range,0.50,0.3900,0.2453,102.56,0.0000,102.56,-25.1608,settle-lose,1,Will the highest temperature in London be 14°C on April 5?
0xbb3a97b4975aef5fe36594085601fc07ff407b1512ad57e3c1ecbc8b7fe6859c,Warsaw,1775392440,YES,forecast-in-range,0.50,0.6700,0.3435,59.70,0.9990,59.70,39.1345,filled-999,1,Will the highest temperature in Warsaw be 20°C on April 5?
0xbb3a97b4975aef5fe36594085601fc07ff407b1512ad57e3c1ecbc8b7fe6859c,Warsaw,1775392740,YES,forecast-in-range,0.50,0.6500,0.3433,61.54,0.9990,61.54,40.3504,filled-999,1,Will the highest temperature in Warsaw be 20°C on April 5?
0xbb3a97b4975aef5fe36594085601fc07ff407b1512ad57e3c1ecbc8b7fe6859c,Warsaw,1775394300,YES,forecast-in-range,0.50,0.4800,0.3288,32.41,0.9990,32.41,21.7209,filled-999,1,Will the highest temperature in Warsaw be 20°C on April 5?
0x07a1b5a8e1b48fc4a6a2298c19690796bcf7a471447950152205f04088094f7c,Tokyo,1775435880,NO,observed-above,4.00,0.9900,0.9900,30.00,0.9990,30.00,0.2700,filled-999,1,Will the highest temperature in Tokyo be 19°C on April 6?
0x284641e9ae8ec743cbd7bf47f89cf95872838ffada96b29e48610d68758147a6,Wuhan,1775455710,NO,observed-above,3.00,0.9500,0.7455,42.11,1.0000,42.11,10.7173,settle-win,1,Will the highest temperature in Wuhan be 21°C on April 6?
0x284641e9ae8ec743cbd7bf47f89cf95872838ffada96b29e48610d68758147a6,Wuhan,1775455800,NO,observed-above,3.00,0.9900,0.7473,40.40,1.0000,40.40,10.2093,settle-win,1,Will the highest temperature in Wuhan be 21°C on April 6?
0x284641e9ae8ec743cbd7bf47f89cf95872838ffada96b29e48610d68758147a6,Wuhan,1775455920,NO,observed-above,3.00,0.9900,0.7473,40.40,1.0000,40.40,10.2093,settle-win,1,Will the highest temperature in Wuhan be 21°C on April 6?
0x284641e9ae8ec743cbd7bf47f89cf95872838ffada96b29e48610d68758147a6,Wuhan,1775456190,NO,observed-above,3.00,0.9870,0.7472,40.53,1.0000,40.53,10.2460,settle-win,1,Will the highest temperature in Wuhan be 21°C on April 6?
0x284641e9ae8ec743cbd7bf47f89cf95872838ffada96b29e48610d68758147a6,Wuhan,1775456220,NO,observed-above,3.00,0.9790,0.7468,40.86,1.0000,40.86,10.3449,settle-win,1,Will the highest temperature in Wuhan be 21°C on April 6?
0x284641e9ae8ec743cbd7bf47f89cf95872838ffada96b29e48610d68758147a6,Wuhan,1775456280,NO,observed-above,3.00,0.9890,0.7473,40.44,1.0000,40.44,10.2215,settle-win,1,Will the highest temperature in Wuhan be 21°C on April 6?
0x3ea3af17bd950909e323ae69d8c4c2fbf07dda2c85cce4d23fc665673002c667,Seoul,1775457840,YES,forecast-in-range,0.50,0.3730,0.3500,107.24,1.0000,107.24,69.7051,settle-win,1,Will the highest temperature in Seoul be 13°C on April 6?
0x3ea3af17bd950909e323ae69d8c4c2fbf07dda2c85cce4d23fc665673002c667,Seoul,1775457930,YES,forecast-in-range,0.50,0.3800,0.3500,105.26,1.0000,105.26,68.4211,settle-win,1,Will the highest temperature in Seoul be 13°C on April 6?
0x3ea3af17bd950909e323ae69d8c4c2fbf07dda2c85cce4d23fc665673002c667,Seoul,1775458080,YES,forecast-in-range,0.50,0.3420,0.0867,116.96,1.0000,116.96,106.8188,settle-win,1,Will the highest temperature in Seoul be 13°C on April 6?
0x3ea3af17bd950909e323ae69d8c4c2fbf07dda2c85cce4d23fc665673002c667,Seoul,1775458230,YES,forecast-in-range,0.50,0.4690,0.3445,85.29,1.0000,85.29,55.9020,settle-win,1,Will the highest temperature in Seoul be 13°C on April 6?
0x3ea3af17bd950909e323ae69d8c4c2fbf07dda2c85cce4d23fc665673002c667,Seoul,1775458290,YES,forecast-in-range,0.50,0.3900,0.3024,102.56,1.0000,102.56,71.5509,settle-win,1,Will the highest temperature in Seoul be 13°C on April 6?
0x3ea3af17bd950909e323ae69d8c4c2fbf07dda2c85cce4d23fc665673002c667,Seoul,1775458320,YES,forecast-in-range,0.50,0.4000,0.3036,100.00,1.0000,100.00,69.6423,settle-win,1,Will the highest temperature in Seoul be 13°C on April 6?
0x3ea3af17bd950909e323ae69d8c4c2fbf07dda2c85cce4d23fc665673002c667,Seoul,1775458380,YES,forecast-in-range,0.50,0.4200,0.0010,95.24,1.0000,95.24,95.1429,settle-win,1,Will the highest temperature in Seoul be 13°C on April 6?
0x3ea3af17bd950909e323ae69d8c4c2fbf07dda2c85cce4d23fc665673002c667,Seoul,1775458500,YES,forecast-in-range,0.50,0.4700,0.0010,85.11,1.0000,85.11,85.0213,settle-win,1,Will the highest temperature in Seoul be 13°C on April 6?
0x3ea3af17bd950909e323ae69d8c4c2fbf07dda2c85cce4d23fc665673002c667,Seoul,1775458620,YES,forecast-in-range,0.50,0.3410,0.0010,117.30,1.0000,117.30,117.1848,settle-win,1,Will the highest temperature in Seoul be 13°C on April 6?
0x33485e5d2953c5a0a723b062c5f997a6bfffb883c11dca4a99705f4e0865c337,Amsterdam,1775485320,NO,observed-above,3.00,0.9800,0.5771,1.14,0.9990,1.14,0.4810,filled-999,1,Will the highest temperature in Amsterdam be 12°C on April 6?
0x33485e5d2953c5a0a723b062c5f997a6bfffb883c11dca4a99705f4e0865c337,Amsterdam,1775485350,NO,observed-above,3.00,0.9800,0.5771,1.14,0.9990,1.14,0.4810,filled-999,1,Will the highest temperature in Amsterdam be 12°C on April 6?
0x79dfe800f60efdbb7e7f11ae6c028e31b1820b017386591011020a642020c98e,Madrid,1775487840,YES,forecast-in-range,0.50,0.6666,0.2106,60.00,1.0000,60.00,47.3669,settle-win,1,Will the highest temperature in Madrid be 26°C on April 6?
0x79dfe800f60efdbb7e7f11ae6c028e31b1820b017386591011020a642020c98e,Madrid,1775489040,YES,forecast-in-range,0.50,0.6300,0.1948,63.49,1.0000,63.49,51.1256,settle-win,1,Will the highest temperature in Madrid be 26°C on April 6?
0x79dfe800f60efdbb7e7f11ae6c028e31b1820b017386591011020a642020c98e,Madrid,1775489100,YES,forecast-in-range,0.50,0.6000,0.1862,66.67,1.0000,66.67,54.2514,settle-win,1,Will the highest temperature in Madrid be 26°C on April 6?
0x79dfe800f60efdbb7e7f11ae6c028e31b1820b017386591011020a642020c98e,Madrid,1775490120,YES,forecast-in-range,0.50,0.3257,0.0610,122.81,1.0000,122.81,115.3190,settle-win,1,Will the highest temperature in Madrid be 26°C on April 6?
0xeb6cd12642f7ee845ce50401a769ccdd40f0e96dddf81931b5631faa9397968f,Seoul,1775523030,NO,observed-above,3.00,0.9840,0.9731,36.94,0.9990,36.94,0.9554,filled-999,1,Will the highest temperature in Seoul be 10°C on April 7?
0xeb6cd12642f7ee845ce50401a769ccdd40f0e96dddf81931b5631faa9397968f,Seoul,1775523180,NO,observed-above,3.00,0.9840,0.9731,36.94,0.9990,36.94,0.9554,filled-999,1,Will the highest temperature in Seoul be 10°C on April 7?
0xeb6cd12642f7ee845ce50401a769ccdd40f0e96dddf81931b5631faa9397968f,Seoul,1775523450,NO,observed-above,3.00,0.9840,0.9731,36.94,0.9990,36.94,0.9554,filled-999,1,Will the highest temperature in Seoul be 10°C on April 7?
0xeb6cd12642f7ee845ce50401a769ccdd40f0e96dddf81931b5631faa9397968f,Seoul,1775523930,NO,observed-above,3.00,0.9840,0.9284,10.84,0.9990,10.84,0.7651,filled-999,1,Will the highest temperature in Seoul be 10°C on April 7?
0x7c1ac87461b1c76c00c28641446abf76d5a19444d2e7f0b08d0d86256ee8a702,London,1775563560,NO,observed-above,3.00,0.9707,0.9050,41.21,0.9990,41.21,3.8723,filled-999,1,Will the highest temperature in London be 17°C on April 7?
0x7c1ac87461b1c76c00c28641446abf76d5a19444d2e7f0b08d0d86256ee8a702,London,1775563590,NO,observed-above,3.00,0.9710,0.9050,41.19,0.9990,41.19,3.8713,filled-999,1,Will the highest temperature in London be 17°C on April 7?
0x7c1ac87461b1c76c00c28641446abf76d5a19444d2e7f0b08d0d86256ee8a702,London,1775563650,NO,observed-above,3.00,0.9700,0.9050,41.24,0.9990,41.24,3.8752,filled-999,1,Will the highest temperature in London be 17°C on April 7?
0x7c1ac87461b1c76c00c28641446abf76d5a19444d2e7f0b08d0d86256ee8a702,London,1775563830,NO,observed-above,3.00,0.9720,0.9050,41.15,0.9990,41.15,3.8673,filled-999,1,Will the highest temperature in London be 17°C on April 7?
0x7c1ac87461b1c76c00c28641446abf76d5a19444d2e7f0b08d0d86256ee8a702,London,1775564010,NO,observed-above,3.00,0.9710,0.9050,41.19,0.9990,41.19,3.8713,filled-999,1,Will the highest temperature in London be 17°C on April 7?
0x7c1ac87461b1c76c00c28641446abf76d5a19444d2e7f0b08d0d86256ee8a702,London,1775564040,NO,observed-above,3.00,0.9700,0.9050,41.24,0.9990,41.24,3.8752,filled-999,1,Will the highest temperature in London be 17°C on April 7?
0x7c1ac87461b1c76c00c28641446abf76d5a19444d2e7f0b08d0d86256ee8a702,London,1775564130,NO,observed-above,3.00,0.9739,0.9050,41.07,0.9990,41.07,3.8597,filled-999,1,Will the highest temperature in London be 17°C on April 7?
