city,date,conditionId,bucketLoC,bucketHiC,kind,snapshotTs,obsMaxC,signedDist,bucketRel,side,entryPrice,noPrice,yesPrice,exitPrice,exitTs,exitReason,holdMin,shares,pnl,fresh,priorTicks
Kuala Lumpur,2026-04-18,0xa0db636e2fee7333d0e605bc7a8dfda9f171e5e785110e79b740c3983a8b7a7c,32,32,exact,1776494699,32.8,-0.8,above_obs,NO,0.33,0.33,0.55,0.008,1776501856,tape-ended,119,303.03,-97.58,59,12
Munich,2026-04-20,0x87b5ff9fd43d2df383c6d1fd2418e7179854c16037684d1ac3e172a030a3e04d,15,15,exact,1776617099,15.8,-0.8,above_obs,NO,0.8391,0.8391,0.18,0.85,1776635920,timeout,314,119.18,1.3,131,113
Munich,2026-04-20,0xd5892129611bd18b9af2084576175dea2fcff5bdd6b6ebdea9ef5423302e1ebb,14,14,exact,1776696299,15.8,-1.8,above_obs,NO,0.0652,0.0652,0.949,0.002,1776707600,timeout,188,1534.87,-96.93,79,47
Jakarta,2026-04-13,0x70ed10f45892177d53041428b78d5997745f2049af3fd4f4072a0ac4c4002c01,33,33,exact,1775991599,33.2,-0.2,above_obs,NO,0.78,0.78,0.23,0.75,1776001725,timeout,169,128.21,-3.85,244,118
Jakarta,2026-04-13,0x3179cacb56c0c420051c17c3f322eed001b6286039c51d17232fe8b5dbe4343d,32,32,exact,1775998799,33.2,-1.2,above_obs,NO,0.91,0.91,0.1,0.92,1776007767,timeout,149,109.89,1.1,26,78
Tokyo,2026-04-20,0x34c20297ccb33d607b76d9f19b37d303969f8b7fb40db9afdadad43bdaf5c699,23,23,exact,1776657599,24.5,-1.5,above_obs,NO,0.55,0.55,0.43,0.97,1776664850,timeout,121,181.82,76.36,15,21
Tokyo,2026-04-20,0x7a1315844525db8c379ab69ee2705213066796bcafff16558574d4a58808986a,24,24,exact,1776657599,24.5,-0.5,above_obs,NO,0.8775,0.8775,0.1836,0.98,1776661498,profit-take,65,113.96,11.68,79,15
Toronto,2026-04-17,0xd05caaf91ff42ceebee98ba25ad2949f6b9e5a77d07c20435be3bcb29ae0703e,18,18,exact,1776380399,19.3,-1.3,above_obs,NO,0.88,0.88,0.12,0.86,1776389220,timeout,147,113.64,-2.27,1,165
Toronto,2026-04-17,0xd80234b865956db95bbee360668e3b32089091b9033a08cdd1fcaa7ead780fd8,19,19,exact,1776452399,19.3,-0.3,above_obs,NO,0.94,0.94,0.0962,0.993,1776453324,profit-take,15,106.38,5.64,7,9
Taipei,2026-04-19,0x1cd07f0e0c24992bd20edc094f32967c30cc420573f3640b58c9e2b65ea4d8e6,28,28,exact,1776509099,28.9,-0.9,above_obs,NO,0.73,0.73,0.27,0.74,1776517722,timeout,144,136.99,1.37,63,94
Taipei,2026-04-19,0xa3815b2d5d5b3c4fb9a87f2761d42251d631a699bfccec57bb9bf2084d5cc48c,27,27,exact,1776555899,28.9,-1.9,above_obs,NO,0.81,0.81,0.2389,0.96,1776564002,timeout,135,123.46,18.52,39,12
Milan,2026-04-14,0x6621d3231c06d85ebc83d8a47627d62450800f8d8a1b2638348db106e0d42cce,17,17,exact,1776098699,17,0,contains,YES,0.0555,0.968,0.0555,0.093,1776106619,timeout,132,1801.73,67.52,104,202
Milan,2026-04-14,0x54b65955261424deddad5830add1fdc0e38ab4840a2253ad588b60051cb7051a,16,16,exact,1776167099,17.6,-1.6,above_obs,NO,0.969,0.969,0.0402,0.9918,1776167835,profit-take,12,103.2,2.35,38,89
Amsterdam,2026-04-16,0x3f6ab5eed328e1e368b7913a1d1f0fd73a33f2ae7c03917201ea925ff0013cb3,18,18,exact,1776268799,18.1,-0.1,above_obs,NO,0.94,0.94,0.1,0.92,1776276092,timeout,122,106.38,-2.13,145,35
Amsterdam,2026-04-16,0xc2ae655656026da71c84ecabd2d3335ac69152e455d1f2ffe39d3b50233a63ef,17,17,exact,1776338999,18.1,-1.1,above_obs,NO,0.52,0.52,0.48,0.73,1776346246,timeout,121,192.31,40.38,51,17
Helsinki,2026-04-16,0x5befeccab18bf5b5cdf4fea7c8d1fbb01b5201d4acaebbf9ba3834e0125314a4,10,10,exact,1776329999,10.9,-0.9,above_obs,NO,0.8764,0.8764,0.106,0.885,1776337386,timeout,123,114.11,0.98,299,5
Jeddah,2026-04-17,0x89bdb98d8bf86d5d9b72761d3721a84d9aecc7cc17400112520f670f8cbd1cad,35,35,exact,1776362399,36.5,-1.5,above_obs,NO,0.97,0.97,0.03,0.97,1776371102,timeout,145,103.09,0,91,49
Jeddah,2026-04-17,0xf1ac302478780e0f960009994379b8bc55a7c9cab5feb56a7e62eab7aaa74aa3,36,36,exact,1776405599,36.5,-0.5,above_obs,NO,0.97,0.97,,0.9973,1776413016,profit-take,124,103.09,2.81,237,1
Jeddah,2026-04-17,0x86fa769416367d9bdca761a464f6a6c2723051607d98fd717081cc85db1621ca,38,38,exact,1776413699,38.2,-0.2,above_obs,NO,0.77,0.77,0.24,0.9838,1776416510,profit-take,47,129.87,27.76,137,21
London,2026-03-22,0x58623aabeb345e4e988c5da194fb0e02e1b1609709fd444556150e4d708cd927,12,12,exact,1774165499,12.4,-0.4,above_obs,NO,0.705,0.705,0.2933,0.75,1774172849,timeout,123,141.84,6.38,58,10
Sao Paulo,2026-03-26,0x73e5fe7d565dc32f2663d2b78c716b8b334173f489d324da6b98210c389ee4dc,28,28,exact,1774474199,28.2,-0.2,above_obs,NO,0.85,0.85,0.14,0.89,1774484817,timeout,177,117.65,4.71,48,200
Sao Paulo,2026-03-26,0xe3f211bfd91a32622adccd3d98912b933fcea5710fc020b627bd34dfd58baaa0,27,27,exact,1774520099,28.2,-1.2,above_obs,NO,0.9517,0.9517,0.0555,0.98,1774520429,profit-take,6,105.07,2.97,96,229
Seoul,2026-04-12,0x0efbc1865eb14395334e500b14da4b3e9335be3267d926a5d91047c1e4453df3,16,16,exact,1775963699,16.6,-0.6,above_obs,NO,0.777,0.777,0.225,0.35,1775970927,timeout,120,128.7,-54.95,26,205
Seoul,2026-04-12,0x40f0750d3bd1c163dd82cf52b84340992a6fce5c73fc0d849dcb252dbd482dc6,18,18,exact,1775967299,18.2,-0.2,above_obs,NO,0.8996,0.8996,0.11,0.98,1775970083,profit-take,46,111.17,8.94,104,196
Seoul,2026-04-12,0xd6cadd12fc0becd918998c62abfc270fb1701645915cf588fcc2f92a7d1560fb,19,19,exact,1775971799,19.2,-0.2,above_obs,NO,0.956,0.956,0.044,0.001,1775979057,timeout,121,104.6,-99.9,68,215
Seoul,2026-04-12,0x3f97de786877e1c2747fe18521fb454dafbf6079e886bf25bbca226eb20245ee,20,20,exact,1775974499,20.3,-0.3,above_obs,NO,0.96,0.96,0.0651,0.98,1775976667,profit-take,36,104.17,2.08,28,250
Sao Paulo,2026-04-17,0x227434bf1faf2c64e53ccafffb67e2d9d7e454554171a097b237e8330da24a02,28,28,exact,1776373199,28,0,contains,YES,0.0765,0.93,0.0765,0.08,1776384026,timeout,180,1307.55,4.6,219,250
Tokyo,2026-04-16,0xd16179cc1ab70f8bdbab96538472f21a2c0c4ca109a51271a596632bd4a5ef2a,21,21,exact,1776243599,23,-2,above_obs,NO,0.67,0.67,0.35,0.62,1776251320,timeout,129,149.25,-7.46,7,105
Tokyo,2026-04-16,0x51ca4161afe7dd560ccf03efd1c6d94a25bf1860beb264028fcbc1bec5648ba4,23,23,exact,1776246299,23,0,contains,YES,0.1328,0.85,0.1328,0.16,1776253834,timeout,126,752.74,20.44,299,96
Tokyo,2026-04-16,0x4c5ad82ef6db9ac57d45a21bd57ca7ca5e070a41ff184b40c87ee69ad413dd15,22,22,exact,1776247199,23,-1,above_obs,NO,0.83,0.83,0.26,0.78,1776254970,timeout,130,120.48,-6.02,75,115
Milan,2026-04-19,0x99536735328c16dbf7a450316c7d95261e18a90f8027b7d73b322cbe82427755,25,25,exact,1776527999,25.6,-0.6,above_obs,NO,0.904,0.904,0.137,0.882,1776538516,timeout,175,110.62,-2.43,1,126
Milan,2026-04-19,0x443032fd196245bc6596a0dac3813e732df87d89d3ec3b5b6f2911eec3045bec,24,24,exact,1776613499,25.6,-1.6,above_obs,NO,0.119,0.119,0.816,0.002,1776619302,tape-ended,97,840.34,-98.32,33,127
Busan,2026-04-16,0xa58d4e41bcb9d3216793bfbda644d48c19861dd65d34a5d8e80be98981e66fa8,19,19,exact,1776270599,19.8,-0.8,above_obs,NO,0.64,0.64,0.4211,0.77,1776280890,timeout,172,156.25,20.31,183,62
Busan,2026-04-16,0x57ad0747f4e1e9c67855af40683ae56de75f91bea5d657947e60291abcc08003,18,18,exact,1776296699,19.8,-1.8,above_obs,NO,0.93,0.93,0.07,0.989,1776303950,profit-take,121,107.53,6.34,187,4
Seoul,2026-04-08,0x4e986dc6c48a0a934f2c08224b4fe96958b447c01acbc4144c384fec435cbdce,11,11,exact,1775613599,12.4,-1.4,above_obs,NO,0.84,0.84,0.1923,0.82,1775621041,timeout,124,119.05,-2.38,16,21
Chongqing,2026-04-19,0xb82d9a69895119a8a35e3fc3e0cd5fc008ccc391757ed4aff7036348ead008e8,29,29,exact,1776506399,29.2,-0.2,above_obs,NO,0.79,0.79,0.22,0.77,1776513866,timeout,124,126.58,-2.53,163,50
Chongqing,2026-04-19,0xb58f0489963f710e173bb9b206e7ceff94613e313d3ded3c02ddb853b8d74b0b,30,30,exact,1776579299,30.1,-0.1,above_obs,NO,0.8982,0.8982,0.08,0.98,1776582138,profit-take,47,111.34,9.11,151,172
Sao Paulo,2026-04-21,0xf63a35ac8b7ec011aebcff09eacb2289af028ba81bcd6fa4130b0f149ec84862,25,25,exact,1776718799,26.9,-1.9,above_obs,NO,0.95,0.95,0.0504,0.97,1776726062,timeout,121,105.26,2.11,193,100
Sao Paulo,2026-04-21,0xce227105a4814d879999380e18b9aa740881e22d6416c66e273854b7ef1fc605,26,26,exact,1776783599,26.9,-0.9,above_obs,NO,0.5,0.5,,0.4603,1776791418,timeout,130,200,-7.93,45,1
Kuala Lumpur,2026-04-20,0x8d3026e533359448ce23b02be28aa9d78297fa2859a560bc25779f0dd0cc3f8e,31,31,exact,1776593699,31,0,contains,YES,0.19,0.82,0.19,0.36,1776607042,timeout,222,526.32,89.47,47,24
Kuala Lumpur,2026-04-20,0x1b23c4b0726061e2442eafff34d7fa6cdc9d92fbc07d7db0a38a6372fc310b95,30,30,exact,1776646799,31,-1,above_obs,NO,0.967,0.967,0.0414,0.98,1776649546,profit-take,46,103.41,1.34,109,5
Kuala Lumpur,2026-04-20,0x39291ce3404260c495a63524c0523a6b2fead2024b3eaca662718f49f5b7c0ad,32,32,exact,1776654899,32.2,-0.2,above_obs,NO,0.62,0.62,0.43,0.99,1776658090,profit-take,53,161.29,59.68,123,108
Lucknow,2026-04-03,0x6faa656fe8b32761a793200718b37f986244ee1bab611d836b584d01fd4828fa,36,36,exact,1775135699,37.7,-1.7,above_obs,NO,0.6912,0.6912,0.36,0.69,1775144359,timeout,144,144.67,-0.18,68,173
Busan,2026-04-20,0x2bc43c63db6b60b5ea387b17a2d6a38c9b5e9e7f088f8a2a91cd189b572568e8,20,20,exact,1776597299,21.4,-1.4,above_obs,NO,0.92,0.92,0.08,0.93,1776604550,timeout,121,108.7,1.09,79,44
Busan,2026-04-20,0x3dc4454c4790108f4384718c162dd6e659955c2810fce136f9aa5358dc321701,21,21,exact,1776597299,21.4,-0.4,above_obs,NO,0.72,0.72,0.3,0.82,1776606892,timeout,160,138.89,13.89,79,43
Madrid,2026-04-21,0xcedd1d409e562d047a28a454a5a4ebbe85a05d88fe262b2d3e80332f98cb3b09,26,26,exact,1776770999,27.5,-1.5,above_obs,NO,0.97,0.97,,0.991,1776774044,profit-take,51,103.09,2.16,175,11
Madrid,2026-04-21,0x3b41ce71aa094a4623b35546771ed94aacf145ebc7c8347a8d06c93626c440e8,27,27,exact,1776776399,27.5,-0.5,above_obs,NO,0.53,0.53,0.46,0.7003,1776783878,timeout,125,188.68,32.13,83,21
Mexico City,2026-04-03,0xd287c066f2377ddb625840f6a32b3b68c43c746f80aaa28538e0d504473ba64f,24,24,exact,1775177099,24.5,-0.5,above_obs,NO,0.94,0.94,0.06,0.94,1775185111,timeout,134,106.38,0,248,106
Mexico City,2026-04-03,0x643b77a42c6d6584324094ba0b47350933e510217b3cd5b959fb83467ceb9e7c,25,25,exact,1775244599,25.9,-0.9,above_obs,NO,0.97,0.97,0.07,0.99,1775245399,profit-take,13,103.09,2.06,22,187
Mexico City,2026-04-03,0x13c09a290b0ae9f72f6229f3d6546ba3daab9cb0e3a52f90f9f8e90f20e63f5e,27,27,exact,1775250899,27.2,-0.2,above_obs,NO,0.93,0.93,0.21,0.03,1775258263,timeout,123,107.53,-96.77,72,29
Chongqing,2026-04-13,0xac3a7fd0888b61d9ab8d0907cc8e34833bd0ad82fb6323fc738367a1d1fbb82a,22,22,exact,1775990699,24,-2,above_obs,NO,0.8301,0.8301,0.17,0.76,1776006593,timeout,265,120.46,-8.45,106,71
Chongqing,2026-04-13,0x7ca38c7db9172833f4210dae26f704245d71cd159cdd366ca4bb95a0e564051e,24,24,exact,1776010499,24,0,contains,YES,0.0108,0.959,0.0108,0.02,1776027959,timeout,291,9230.77,84.62,148,77
Chongqing,2026-04-13,0xd9c5e2a4cf9ab713cb39e743807640ca1f546e08060b4af6fecd1806240d8c4b,23,23,exact,1776018599,24,-1,above_obs,NO,0.966,0.966,0.024,0.966,1776033061,timeout,241,103.52,0,146,132
Buenos Aires,2026-04-09,0xce76e0f4bc97c60d38e420fb2d927dab19551329e26cb66d164f0c975aac573c,20,20,exact,1775681999,21.2,-1.2,above_obs,NO,0.73,0.73,0.2937,0.69,1775690053,timeout,134,136.99,-5.48,84,229
Buenos Aires,2026-04-09,0xdb33f956d46a8c86cd88367796fbe1f6655429c5892e283d0ac39ff2a06a7d54,21,21,exact,1775747699,21.2,-0.2,above_obs,NO,0.35,0.35,0.52,0.22,1775755057,timeout,123,285.71,-37.14,84,7
Hong Kong,2026-03-27,0x104507904bef9065a7a0f8a6f2dddc10e8adeb295de92fc203212513d075ae20,26,26,exact,1774520999,26.1,-0.1,above_obs,NO,0.97,0.97,0.04,0.98,1774527771,profit-take,113,103.09,1.03,280,112
Hong Kong,2026-03-27,0xde09dedf441e289a2bf6ddf9beeb45c1596f06f856b92fc805d4e951aa7f5211,25,25,exact,1774585799,26.5,-1.5,above_obs,NO,0.95,0.95,0.05,0.9924,1774586243,profit-take,7,105.26,4.46,46,80
Shenzhen,2026-04-16,0x47ac66cd6d718f7abc5738c4d3de0b2a5fa2229ef5a1474094297499d496f7e7,29,29,exact,1776247199,30.4,-1.4,above_obs,NO,0.64,0.64,0.4,0.64,1776268080,timeout,348,156.25,0,283,18
Shenzhen,2026-04-16,0xa8f01c0d40b6d80169bc39e1d94807fca1cec9c7422e4810344b3a5a49f40c86,30,30,exact,1776311999,30.4,-0.4,above_obs,NO,0.51,0.51,0.49,0.2158,1776319262,timeout,121,196.08,-57.69,267,11
Seoul,2026-03-30,0xe9f298abd72b2da1151fea30ec842ead9dba9141854aecae7ee274d823993c83,18,18,exact,1774813940,18.6,-0.6,above_obs,NO,0.84,0.84,0.21,0.8,1774821148,timeout,120,119.05,-4.76,34,19
Seoul,2026-03-30,0x5b6a6164f634ebf1b142c9b27d4638db3209f6d11ffbbff122e6556a1002bca9,17,17,exact,1774832840,18.6,-1.6,above_obs,NO,0.8,0.8,0.25,0.6393,1774840292,timeout,124,125,-20.09,26,21
Shenzhen,2026-04-20,0x3a8f6f4c00e9b29320377445aeaf4f81019fa7bb007fbbfd7f87d8ae98590984,30,30,exact,1776603599,30.6,-0.6,above_obs,NO,0.83,0.83,0.18,0.77,1776620470,timeout,281,120.48,-7.23,299,109
Shenzhen,2026-04-20,0x8dc097c578993a3fe978efea2901022c63b671a86b58149c22f69df04625a69d,29,29,exact,1776651299,30.6,-1.6,above_obs,NO,0.92,0.92,0.1192,0.9834,1776658112,profit-take,114,108.7,6.89,267,8
Hong Kong,2026-04-01,0xbaac69b9e6d989d000a1134522e6895c2256b92ae5e7fa1db9e41443e7ca5f06,26,26,exact,1774954799,26.1,-0.1,above_obs,NO,0.78,0.78,0.21,0.78,1774962663,timeout,131,128.21,0,170,154
Hong Kong,2026-04-01,0x48c6cfac1fdf5e9e4631f336458b24d315d4b81b4e49309f806927afac603d3b,25,25,exact,1775006099,26.1,-1.1,above_obs,NO,0.903,0.903,0.127,0.958,1775013397,timeout,122,110.74,6.09,30,12
Tel Aviv,2026-04-20,0x3ff4efed63cba1ca30de2a256e148bb3e850d51e83b36b11afdc195e1b54d1b7,20,20,exact,1776610799,22,-2,above_obs,NO,0.9481,0.9481,0.06,0.951,1776624656,timeout,231,105.48,0.31,275,69
Tel Aviv,2026-04-20,0xc639cbbf39ae74b26556c9172d468b882aac8f45d0ee5a30b03668e862fbc773,22,22,exact,1776610799,22,0,contains,YES,0.52,0.51,0.52,0.49,1776622352,timeout,193,192.31,-5.77,75,94
Tel Aviv,2026-04-20,0x4e54f3fec1b58d09ed2408d0d8f550ede85a445e012215e4d6cb9f4787a83de7,21,21,exact,1776617999,22,-1,above_obs,NO,0.79,0.79,0.24,0.7626,1776632428,timeout,240,126.58,-3.47,31,76
Shenzhen,2026-03-25,0x315ddcdc452386cef90f23333c80661c6061e1b9bd72e8db0990b3494206140c,29,29,exact,1774351799,29.4,-0.4,above_obs,NO,0.96,0.96,0.1819,0.86,1774363027,timeout,187,104.17,-10.42,160,89
Kuala Lumpur,2026-04-19,0x9b2f87642fe07c6758a6d5c06e0d2692fb765ba541aaf59a0075f2dc5c605f94,31,31,exact,1776519899,31.3,-0.3,above_obs,NO,0.57,0.57,0.39,0.52,1776531500,timeout,193,175.44,-8.77,35,27
Istanbul,2026-04-10,0x18b41a424eb4e8dca045bddaad277c9579c3891fc56fc1cd0fb1006568b645ce,10,10,exact,1775746799,12,-2,above_obs,NO,0.62,0.62,0.37,0.58,1775757397,timeout,177,161.29,-6.45,254,46
Istanbul,2026-04-10,0x11f4c41d1ef4f982927ac7053dbaa648ea2f2997820c340fa0ae9b7932898109,11,11,exact,1775748599,12,-1,above_obs,NO,0.91,0.91,0.1,0.9,1775755829,timeout,121,109.89,-1.1,292,103
Istanbul,2026-04-10,0x52d96f1b9eb93448a91b9d8fefa6f53047c54bb096b5c3e88d106b3e93005857,12,12,exact,1775753999,12,0,contains,YES,0.03,0.97,0.03,0.011,1775761209,timeout,120,3333.33,-63.33,38,81
Busan,2026-04-09,0x19782d36bdd4890f41170feece1c48d606a3eedf71aa3296772bfe4ede586994,14,14,exact,1775639699,14.9,-0.9,above_obs,NO,0.941,0.941,0.059,0.985,1775650863,profit-take,186,106.27,4.68,48,27
Busan,2026-04-09,0x60bb54c699f06d0278d89590f15f76b9199a1c9ee7d02be1d3e3a8adf6f3dcd6,13,13,exact,1775659499,14.9,-1.9,above_obs,NO,0.965,0.965,0.023,0.98,1775660567,profit-take,18,103.63,1.55,70,70
Busan,2026-04-09,0x405663b133733e79bf37dbbff5fd002186416e597e70461c6250f7332f848762,15,15,exact,1775703599,15.1,-0.1,above_obs,NO,0.97,0.97,0.0317,0.726,1775711141,timeout,126,103.09,-25.15,140,111
Busan,2026-04-09,0x866e5607b366f3f3a235b664731f0fa9cefa6b021726c733dce56fa7e9988f14,16,16,exact,1775733299,16,0,contains,YES,0.83,0.15,0.83,0.001,1775736405,tape-ended,52,120.48,-99.88,32,238
Munich,2026-04-14,0x2b547c0758cce4411770638a2d30822a00359fae5ff9884ca1c5eae4fc0c7e63,12,12,exact,1776095999,12.6,-0.6,above_obs,NO,0.86,0.86,0.16,0.9216,1776103461,timeout,124,116.28,7.16,258,215
Munich,2026-04-14,0x9109a865a69cbccf5e3df5ad3cfb9c596a7bd521e0931cd7e772e2c8430694e1,11,11,exact,1776098699,12.6,-1.6,above_obs,NO,0.57,0.57,0.43,0.59,1776109455,timeout,179,175.44,3.51,24,203
Milan,2026-04-10,0x7ec6c95e57860109ba3a13ccf447d2fed65a4fdc1eaa4543eaec75fed1a6761e,22,22,exact,1775827799,22.1,-0.1,above_obs,NO,0.65,0.65,,0.92,1775835019,timeout,120,153.85,41.54,116,1
Jeddah,2026-04-21,0xd2d3f79c502f7e45ef26989fe2808c63c0f9feb2b31e650e234bd5321c1fe1ac,32,32,exact,1776723299,33.3,-1.3,above_obs,NO,0.91,0.91,0.16,0.9257,1776735284,timeout,200,109.89,1.72,299,48
Jeddah,2026-04-21,0xa1701af12ae740a949cef8dd4b78a1cd20fec05920e38bb9e9250b79778f1447,33,33,exact,1776755699,33.3,-0.3,above_obs,NO,0.6,0.6,0.44,0.9821,1776762018,profit-take,105,166.67,63.69,93,5
Buenos Aires,2026-03-17,0x12d2bb794f7a1988f41793427f012121bd31f3cefdd2ad4c10840b74fae9810c,,33,or_below,1773761121,31.8,0,contains,YES,0.9,0.17,0.9,0.98,1773763037,profit-take,32,111.11,8.89,108,74
Singapore,2026-04-17,0x266ccd06620174c20d7c290a03c9d540cc92d961cb56b09fbd9b4167fd1301c6,31,31,exact,1776333599,32.1,-1.1,above_obs,NO,0.7,0.7,0.34,0.69,1776340864,timeout,121,142.86,-1.43,21,123
Singapore,2026-04-17,0xd7210bee7898cc7d2cea1f139ea4c6c4612b66ae407ead1efabc89e41de432a0,32,32,exact,1776385799,32.1,-0.1,above_obs,NO,0.64,0.64,0.37,0.62,1776393470,timeout,128,156.25,-3.13,127,6
Lagos,2026-04-15,0xc6d45908c65d4ea39001b04b30189b015d28a2173f12958a53b1f17f02c79399,31,31,exact,1776194999,31,0,contains,YES,0.0391,0.94,0.0391,0.05,1776210914,timeout,265,2560.38,28.02,127,75
Warsaw,2026-04-12,0x13f596915b6c245291c6a34caf29ff6be2ea7aa182a6b5423956d023950c4594,13,13,exact,1775992499,13.4,-0.4,above_obs,NO,0.9397,0.9397,0.079,0.99,1775993519,profit-take,17,106.42,5.36,60,62
Karachi,2026-04-21,0xb640615336dd78530306f83cfd468e3efba219f1a8783cf175dafa3a8457fd9c,31,31,exact,1776706199,31.6,-0.6,above_obs,NO,0.96,0.96,0.06,0.95,1776715888,timeout,161,104.17,-1.04,167,119
Guangzhou,2026-04-15,0xa42ca03cc11c884d6dfaccfd4019ae2d88f92155b81d876967553c9ed15d77c3,,30,or_below,1776236630,31,-1,above_obs,NO,0.87,0.87,0.43,0.9886,1776236784,profit-take,3,114.94,13.63,64,5
Guangzhou,2026-04-15,0xbfcfefd8c25a648239660d50f293b7de71b7c697f59cfea78780f07475f78e8f,31,31,exact,1776237530,31,0,contains,YES,0.496,0.86,0.496,0.965,1776245230,timeout,128,201.63,94.57,24,5
Madrid,2026-03-30,0xfebb11ce6f9406160fc4d6bc837395160f651d916b119a76b35e10cb6102cde8,19,19,exact,1774883636,19.1,-0.1,above_obs,NO,0.091,0.091,0.963,0.004,1774889085,tape-ended,91,1098.9,-95.6,81,151
Tel Aviv,2026-04-11,0x461818390ed13d0b618604f8fae98cf1d66c8380f1b5d810ffa1f0221e87bc2d,20,20,exact,1775840399,20.8,-0.8,above_obs,NO,0.8934,0.8934,0.13,0.86,1775853921,timeout,225,111.93,-3.74,84,162
Tel Aviv,2026-04-11,0xe69d14a6997963f899a603b4cf5a579c1568c8a66da7a1d2f80a36a70870d393,19,19,exact,1775840399,20.8,-1.8,above_obs,NO,0.96,0.96,0.04,0.96,1775847613,timeout,120,104.17,0,264,132
Tel Aviv,2026-04-10,0x42cda4071cb1533da464f88943cbb0933bfa166f4b712b2bc5aae2cfc072a5d3,20,20,exact,1775770199,20,0,contains,YES,0.011,0.97,0.011,0.0138,1775779211,timeout,150,9090.91,25.63,128,116
Tel Aviv,2026-04-05,0xd86b4861165361ee2e540cab516200053b23f522439cb74fa2fc10d17a297dfe,20,20,exact,1775326499,21.2,-1.2,above_obs,NO,0.71,0.71,0.27,0.63,1775340011,timeout,225,140.85,-11.27,10,221
Tel Aviv,2026-04-05,0xc7aa880dad6eb898c665eb695e4acbc368c5c8b9421dab82c173a98dd8bd54f3,21,21,exact,1775384999,21.2,-0.2,above_obs,NO,0.28,0.28,0.72,0.04,1775393431,timeout,141,357.14,-85.71,90,4
Chengdu,2026-04-19,0x4acd9c66fb8f4e0d385d077db948f89861c6c06bff06e72f7b5e42230710e2bf,26,26,exact,1776509099,27.4,-1.4,above_obs,NO,0.71,0.71,0.32,0.67,1776522014,timeout,215,140.85,-5.63,289,84
Chengdu,2026-04-19,0xd1b296fafa67ee5dc749da429ddbaa100f3a12f3b73e082345ab03b97bf3b37c,27,27,exact,1776516299,27.4,-0.4,above_obs,NO,0.82,0.82,0.2,0.77,1776528860,timeout,209,121.95,-6.1,171,187
Madrid,2026-04-17,0xa76299eace9a8d314d1e28e44635678e6e00a88091c97ec818179c447fc00815,25,25,exact,1776360599,25.5,-0.5,above_obs,NO,0.958,0.958,0.05,0.98,1776364454,profit-take,64,104.38,2.3,189,172
Madrid,2026-04-17,0xe0d33e7a71c165eeb64403cac38fd46f86783980634d17d12cf530ad6bf1b81e,26,26,exact,1776443399,26.2,-0.2,above_obs,NO,0.1,0.1,0.91,0.002,1776453574,timeout,170,1000,-98,39,4
Panama City,2026-04-14,0x68d9cdafb59408ae4b3327152c26d4918a6e5825fb6a8e07de418b596895d999,32,32,exact,1776181499,32.3,-0.3,above_obs,NO,0.97,0.97,0.03,0.9822,1776185736,profit-take,71,103.09,1.26,220,5
Jakarta,2026-04-06,0x17cc19697ec44e485281520f2dcdfc45448f0badb62ec32fb051504beb3927df,31,31,exact,1775392199,32.2,-1.2,above_obs,NO,0.71,0.71,0.2101,0.75,1775411333,timeout,319,140.85,5.63,24,12
Jakarta,2026-04-06,0x489864cd02d02885a61b0de9cc5e8231e3a8aa6177a4da9ab7023fd4c9fa73b2,32,32,exact,1775393999,32.2,-0.2,above_obs,NO,0.62,0.62,0.42,0.65,1775436987,timeout,716,161.29,4.84,110,20
Shenzhen,2026-04-15,0xcd8b134c713fc388599a56d3bd46f93fd8014225abe9b36c6773e4f7025c5d6e,30,30,exact,1776169799,30.9,-0.9,above_obs,NO,0.63,0.63,0.37,0.53,1776183109,timeout,222,158.73,-15.87,156,78
Shenzhen,2026-04-15,0x6167ebc9e58dcaf379cc6c4548d8e05908d199402f27a5e7f2a7bfb3973e543b,29,29,exact,1776225599,30.9,-1.9,above_obs,NO,0.81,0.81,0.09,0.42,1776233014,timeout,124,123.46,-48.15,11,3
Manila,2026-04-21,0xeee409f5d9cbd56c8f8fa5d74fc71af00c1bf4c023b451e81a8c5afc472351e3,33,33,exact,1776683699,34,-1,above_obs,NO,0.95,0.95,0.08,0.94,1776692784,timeout,151,105.26,-1.05,149,41
Manila,2026-04-21,0xcdd136d6193135fd442f912cfe13d2f97b0d1febf33736b6e15fbe845d29fc78,34,34,exact,1776754799,34.8,-0.8,above_obs,NO,0.58,0.58,0.36,0.0113,1776762052,timeout,121,172.41,-98.04,79,4
Wuhan,2026-03-26,0x3b9518a61c6775c6738eb9c4dea0a8e1e3bf797f224c756f6052d5282a486a59,19,19,exact,1774432799,20.5,-1.5,above_obs,NO,0.81,0.81,0.21,0.75,1774441397,timeout,143,123.46,-7.41,46,114
Wuhan,2026-03-26,0xe1e6cdc77e7b13325edfcf9451a893481ad6ac1cfaf6809e3987f129c9698aa9,20,20,exact,1774437299,20.5,-0.5,above_obs,NO,0.85,0.85,0.12,0.7827,1774444549,timeout,121,117.65,-7.92,98,118
Chongqing,2026-04-21,0x5d2fce1eb4cf8e188c9623a18f78788d6297911588409d3373de0322d0975bb5,18,18,exact,1776679199,19.2,-1.2,above_obs,NO,0.75,0.75,0.32,0.68,1776687064,timeout,131,133.33,-9.33,211,44
