city,date,conditionId,bucketLoC,bucketHiC,kind,snapshotTs,obsMaxC,signedDist,bucketRel,side,entryPrice,noPrice,yesPrice,exitPrice,exitTs,exitReason,holdMin,shares,pnl,fresh,priorTicks
Toronto,2026-04-17,0x99f7bf1b34dc49c04cd17ce4e7221a8d31588b84d8d9a82a79979a8b1843a8a5,17,17,exact,1776458699,17,0,contains,YES,0.1756,0.86,0.1756,0.0032,1776465986,timeout,121,569.34,-98.19,11,7
Milan,2026-04-14,0x54b65955261424deddad5830add1fdc0e38ab4840a2253ad588b60051cb7051a,16,16,exact,1776167999,16,0,contains,YES,0.0668,0.962,0.0668,0.001,1776173653,tape-ended,94,1497.72,-98.5,4,102
Amsterdam,2026-04-16,0xf962fdf62c9a82334c73eb1fefa274925faa09562892c3b134158c35c22d8e5d,15,15,exact,1776332699,15,0,contains,YES,0.03,0.97,0.03,0.001,1776338508,tape-ended,97,3333.33,-96.67,5,25
Helsinki,2026-04-16,0x5befeccab18bf5b5cdf4fea7c8d1fbb01b5201d4acaebbf9ba3834e0125314a4,10,10,exact,1776338999,10,0,contains,YES,0.12,0.851,0.12,0.001,1776342066,tape-ended,51,833.33,-99.17,133,110
Jeddah,2026-04-17,0xf1ac302478780e0f960009994379b8bc55a7c9cab5feb56a7e62eab7aaa74aa3,36,36,exact,1776410099,36,0,contains,YES,0.099,0.96,0.099,0.001,1776416516,tape-ended,107,1010.1,-98.99,67,12
Paris,2026-04-19,0x682b3f760a0420f13ae792bd0c193f547436a87846d06aacac6b76862f87aaee,16,16,exact,1776599099,16,0,contains,YES,0.087,0.943,0.087,0.001,1776609098,timeout,167,1149.43,-98.85,81,78
Seoul,2026-04-12,0x0efbc1865eb14395334e500b14da4b3e9335be3267d926a5d91047c1e4453df3,16,16,exact,1775961899,16,0,contains,YES,0.059,0.9636,0.059,0.714,1775969109,timeout,120,1694.92,1110.17,6,87
Busan,2026-04-16,0x57ad0747f4e1e9c67855af40683ae56de75f91bea5d657947e60291abcc08003,18,18,exact,1776302099,18,0,contains,YES,0.0132,0.9553,0.0132,0.0128,1776304436,tape-ended,39,7547.17,-3.5,229,16
Busan,2026-04-16,0xa58d4e41bcb9d3216793bfbda644d48c19861dd65d34a5d8e80be98981e66fa8,19,19,exact,1776306599,19,0,contains,YES,0.14,0.87,0.14,0.001,1776309268,tape-ended,44,714.29,-99.29,237,215
Seoul,2026-04-08,0x4e986dc6c48a0a934f2c08224b4fe96958b447c01acbc4144c384fec435cbdce,11,11,exact,1775620799,11,0,contains,YES,0.2,0.79,0.2,0.005,1775627221,tape-ended,107,500,-97.5,42,157
Kuala Lumpur,2026-04-20,0x1b23c4b0726061e2442eafff34d7fa6cdc9d92fbc07d7db0a38a6372fc310b95,30,30,exact,1776649499,30,0,contains,YES,0.061,0.968,0.061,0.001,1776652736,tape-ended,54,1639.34,-98.36,75,12
Kuala Lumpur,2026-04-20,0x8d3026e533359448ce23b02be28aa9d78297fa2859a560bc25779f0dd0cc3f8e,31,31,exact,1776651299,31,0,contains,YES,0.14,0.77,0.14,0.001,1776659760,timeout,141,714.29,-99.29,117,52
Kuala Lumpur,2026-04-20,0x39291ce3404260c495a63524c0523a6b2fead2024b3eaca662718f49f5b7c0ad,32,32,exact,1776656699,32,0,contains,YES,0.05,0.944,0.05,0.001,1776659766,tape-ended,51,2000,-98,17,130
Busan,2026-04-20,0x3dc4454c4790108f4384718c162dd6e659955c2810fce136f9aa5358dc321701,21,21,exact,1776647699,21,0,contains,YES,0.04,0.97,0.04,0.001,1776651160,tape-ended,58,2500,-97.5,71,155
Madrid,2026-04-21,0xcedd1d409e562d047a28a454a5a4ebbe85a05d88fe262b2d3e80332f98cb3b09,26,26,exact,1776775499,26,0,contains,YES,0.1027,0.928,0.1027,0.681,1776782706,timeout,120,973.64,563.05,53,68
Mexico City,2026-04-03,0xd287c066f2377ddb625840f6a32b3b68c43c746f80aaa28538e0d504473ba64f,24,24,exact,1775185199,24,0,contains,YES,0.06,0.94,0.06,0.06,1775193023,timeout,130,1666.67,0,88,108
Mexico City,2026-04-03,0x643b77a42c6d6584324094ba0b47350933e510217b3cd5b959fb83467ceb9e7c,25,25,exact,1775241899,25,0,contains,YES,0.0815,0.95,0.0815,0.01,1775245405,tape-ended,58,1227.46,-87.73,284,181
Mexico City,2026-04-03,0x13c09a290b0ae9f72f6229f3d6546ba3daab9cb0e3a52f90f9f8e90f20e63f5e,27,27,exact,1775251799,27,0,contains,YES,0.12,0.88,0.12,0.97,1775258319,tape-ended,109,833.33,708.33,134,33
Wuhan,2026-04-19,0x7673e6fd79d7c769f87acf7501830d8d8d455a617cd6db8ad1e9542b4c3126e8,29,29,exact,1776572099,29,0,contains,YES,0.09,0.91,0.09,0.001,1776585102,timeout,217,1111.11,-98.89,203,143
Chongqing,2026-04-13,0xb3e2b8c214f44e50694a126b0c16bcddd44821e897804246b8531f64aa4bfee4,19,19,exact,1776050099,19,0,contains,YES,0.08,0.94,0.08,0.001,1776057543,timeout,124,1250,-98.75,220,156
Chongqing,2026-04-13,0xc76e00c01a663383b23552fcd63d578ac9d30f1d6b1eedc5ead57f3055ab39de,20,20,exact,1776054599,20,0,contains,YES,0.14,0.8386,0.14,0.414,1776062279,timeout,128,714.29,195.71,256,121
Hong Kong,2026-03-27,0xde09dedf441e289a2bf6ddf9beeb45c1596f06f856b92fc805d4e951aa7f5211,25,25,exact,1774585799,27,-2,above_obs,NO,0.95,0.95,0.05,0.9924,1774586243,profit-take,7,105.26,4.46,46,80
Shenzhen,2026-04-16,0xf79f05e52aa0d1e7a282b31a7dffa7a4d04c7539081511d29ea67a1e931c3f6c,28,28,exact,1776305699,28,0,contains,YES,0.09,0.93,0.09,0.001,1776313830,timeout,136,1111.11,-98.89,23,177
Seoul,2026-03-30,0x108265347432bd653dd2cf30d307eebd6bbe95bcffcb6b29c4350bdc501a55ff,14,14,exact,1774838240,14,0,contains,YES,0.0307,0.97,0.0307,0.001,1774840640,tape-ended,40,3252.89,-96.75,28,224
Seoul,2026-03-30,0xa2f915e7defe8f89b3d6275f9ab38459f43019db1727bbc8cc67c215cfaaec65,16,16,exact,1774840940,16,0,contains,YES,0.15,0.86,0.15,0.001,1774843326,tape-ended,40,666.67,-99.33,92,213
Seoul,2026-03-30,0x5b6a6164f634ebf1b142c9b27d4638db3209f6d11ffbbff122e6556a1002bca9,17,17,exact,1774842740,17,0,contains,YES,0.13,0.87,0.13,0.001,1774845458,tape-ended,45,769.23,-99.23,6,233
Tel Aviv,2026-04-20,0x4e54f3fec1b58d09ed2408d0d8f550ede85a445e012215e4d6cb9f4787a83de7,21,21,exact,1776674699,21,0,contains,YES,0.18,0.83,0.18,0.3992,1776681910,timeout,120,555.56,121.76,267,176
Seoul,2026-04-15,0xe530253097a9034a4cc56566e038cb0cecafa48414594ff0f84b47eff266f425,20,20,exact,1776219299,20,0,contains,YES,0.15,0.88,0.15,0.0871,1776226512,timeout,120,666.67,-41.93,25,161
Shenzhen,2026-03-25,0x19e071071c7df550121258717632a4aa1c8fd13fcf54a667657e46bd15994a81,28,28,exact,1774422899,29,-1,above_obs,NO,0.83,0.83,0.16,0.03,1774430187,timeout,121,120.48,-96.39,10,112
Milan,2026-04-16,0x92c5cb953c424f83c29bec989879522ccfeece4b94443877fb87a0d23faa79be,23,23,exact,1776346199,23,0,contains,YES,0.1295,0.88,0.1295,0.001,1776348466,tape-ended,38,772.06,-99.23,113,165
Istanbul,2026-04-10,0x4aff512d95fd4ff0ca3c62fd95fa90c6a6fc09ddbf1cfc5d06b811dfc7721300,8,8,exact,1775806199,8,0,contains,YES,0.064,0.97,0.064,0.001,1775807743,tape-ended,26,1562.5,-98.44,206,135
Busan,2026-04-09,0x405663b133733e79bf37dbbff5fd002186416e597e70461c6250f7332f848762,15,15,exact,1775698199,15,0,contains,YES,0.03,0.92,0.03,0.0765,1775705637,timeout,124,3333.33,154.9,2,95
Helsinki,2026-04-15,0x192c1a3f0eb5586061cef92a1a6d4e788527079c250ea100e6e2eae7b804e849,14,14,exact,1776246299,14,0,contains,YES,0.1,0.88,0.1,0.296,1776253524,timeout,120,1000,196,45,157
Lagos,2026-04-15,0xe7b10e5087de993da0c7cb0ff0d277dfbaa45be76752c556870b74c8cbd44598,33,33,exact,1776251699,34,-1,above_obs,NO,0.9514,0.9514,0.01,0.99,1776251744,profit-take,1,105.11,4.06,1,10
Lagos,2026-04-15,0x98f23fe7fe2cf01a2e961971ad959fea9f537a2d86232c349011c78662ae15e6,34,34,exact,1776255299,35,-1,above_obs,NO,0.67,0.67,0.27,0.999,1776256462,profit-take,19,149.25,49.1,147,52
Toronto,2026-04-20,0x779d7f46e17b13fcc1d1f5a75a107057332f872065ea93f539a350ddc62c0865,2,2,exact,1776644099,2,0,contains,YES,0.063,0.9423,0.063,0.0483,1776651900,timeout,130,1587.3,-23.35,109,132
Warsaw,2026-04-12,0x13f596915b6c245291c6a34caf29ff6be2ea7aa182a6b5423956d023950c4594,13,13,exact,1775992499,13,0,contains,YES,0.079,0.9397,0.079,0.001,1775993929,tape-ended,24,1265.82,-98.73,60,62
Karachi,2026-04-21,0xb640615336dd78530306f83cfd468e3efba219f1a8783cf175dafa3a8457fd9c,31,31,exact,1776750299,31,0,contains,YES,0.034,0.97,0.034,0.001,1776752684,tape-ended,40,2941.18,-97.06,125,139
Karachi,2026-04-21,0xbe0e18d6a2aaf6db893bb84557298c573192afe2e6b18a263b261fb5964a6752,32,32,exact,1776752099,32,0,contains,YES,0.08,0.89,0.08,0.2774,1776752684,tape-ended,10,1250,246.73,211,80
Guangzhou,2026-04-15,0xa42ca03cc11c884d6dfaccfd4019ae2d88f92155b81d876967553c9ed15d77c3,,30,or_below,1776236630,31,-1,above_obs,NO,0.87,0.87,0.43,0.9886,1776236784,profit-take,3,114.94,13.63,64,5
Tel Aviv,2026-04-10,0x42cda4071cb1533da464f88943cbb0933bfa166f4b712b2bc5aae2cfc072a5d3,20,20,exact,1775805299,20,0,contains,YES,0.037,0.963,0.037,0.001,1775808063,tape-ended,46,2702.7,-97.3,62,203
Tel Aviv,2026-04-10,0x444152e3c6d7f08ff978b46e3e1eabb98731f665d1fde4d8c908ce9b8da26495,22,22,exact,1775810699,22,0,contains,YES,0.15,0.9471,0.15,0.75,1775818473,timeout,130,666.67,400,48,27
Tel Aviv,2026-04-05,0x53f6c71c3ff931e45f1257a9aafbe11096add9656216d8c1dab05d79c11dfa3b,19,19,exact,1775372399,19,0,contains,YES,0.0482,0.9585,0.0482,0.002,1775375555,tape-ended,53,2076.22,-95.85,68,195
Chengdu,2026-04-19,0x4acd9c66fb8f4e0d385d077db948f89861c6c06bff06e72f7b5e42230710e2bf,26,26,exact,1776564899,26,0,contains,YES,0.07,0.95,0.07,0.001,1776574746,timeout,164,1428.57,-98.57,221,246
Chengdu,2026-04-19,0x14e670733b63ebe49011d812f4eb10fc97a7bcbedc13f4aca658a26325a8e3e4,28,28,exact,1776568499,28,0,contains,YES,0.1851,0.715,0.1851,0.001,1776574850,tape-ended,106,540.16,-99.46,31,220
Panama City,2026-04-14,0x68d9cdafb59408ae4b3327152c26d4918a6e5825fb6a8e07de418b596895d999,32,32,exact,1776181499,32,0,contains,YES,0.03,0.97,0.03,0.001,1776185742,tape-ended,71,3333.33,-96.67,220,5
Shenzhen,2026-04-15,0x6167ebc9e58dcaf379cc6c4548d8e05908d199402f27a5e7f2a7bfb3973e543b,29,29,exact,1776226499,29,0,contains,YES,0.14,0.84,0.14,0.001,1776234490,timeout,133,714.29,-99.29,17,13
Wuhan,2026-03-26,0x3775f3165762815ab62e141cb9461c29418bbcb8a3d4d829f8bc3240cf13077a,17,17,exact,1774501199,17,0,contains,YES,0.093,0.9692,0.093,0.001,1774504855,tape-ended,61,1075.27,-98.92,178,239
Lagos,2026-04-17,0x9b2d2443ae9ccdfdfc27199cb4497e397ed6a7e0361e1d62fbb002f77a2151b7,31,31,exact,1776414599,31,0,contains,YES,0.023,0.95,0.023,0.001,1776424136,timeout,159,4347.83,-95.65,191,144
Jeddah,2026-04-14,0x62adf1512ce7afbf0909750e2f145dae5fd329f15ac3ca4e55774e65c230ce7a,32,32,exact,1776158099,32,0,contains,YES,0.1608,0.84,0.1608,0.44,1776165531,timeout,124,621.72,173.56,64,30
Jeddah,2026-04-13,0x5f92a9d66ff2e3e9b7131a7ef13bf3547c8ca53064d4fef1576fbc2e9bb6f3f8,29,29,exact,1776071699,29,0,contains,YES,0.0411,0.95,0.0411,0.394,1776079159,timeout,124,2432,858.21,112,53
Milan,2026-03-28,0x178ba9697860510a4015e7e8136918505b93c43b7bb381012072c0ec80dab444,16,16,exact,1774700999,16,0,contains,YES,0.132,0.89,0.132,0.3289,1774708237,timeout,121,757.34,149.09,250,4
Hong Kong,2026-03-23,0x6c2be45d7873afd22c8771c63a099664c01c1b6cba691596bbbbe97cab7e2ff3,25,25,exact,1774230299,25,0,contains,YES,0.08,0.93,0.08,0.02,1774237513,timeout,120,1250,-75,14,202
Hong Kong,2026-03-23,0xa8acc7b7e4b13401b4944c50cc0f8e6d5b76426b9bc9db767a8f096a885b18e2,26,26,exact,1774247399,26,0,contains,YES,0.1009,0.95,0.1009,0.001,1774250703,tape-ended,55,990.99,-99.01,24,183
Buenos Aires,2026-04-20,0x324416440e76a8861711061f2dc2ca26a6d9e5c0909a69a5026f0ec988a52842,21,21,exact,1776644099,22,-1,above_obs,NO,0.68,0.68,0.33,0.7321,1776654208,timeout,168,147.06,7.66,59,220
Buenos Aires,2026-04-20,0xe0778d843abe18872cc37655bedc6f09759279550ba5667c1d9e14c77a9adafd,22,22,exact,1776644099,22,0,contains,YES,0.19,0.8179,0.19,0.2,1776652160,timeout,134,526.32,5.26,181,176
Buenos Aires,2026-04-20,0xd6a44d8ae95f44268f574d89964ffb1f6a650f6917cc60a39e0a2d7e142e7217,20,20,exact,1776666599,22,-2,above_obs,NO,0.963,0.963,0.037,0.974,1776674386,timeout,130,103.84,1.14,39,189
Sao Paulo,2026-04-12,0x94933a5469f7f19dbda718589a09e49abe41ec55c5f86015da492d854d09ee64,26,26,exact,1776010499,26,0,contains,YES,0.14,0.89,0.14,0.91,1776017711,timeout,120,714.29,550,114,22
Kuala Lumpur,2026-04-15,0xdf130a7e57fed2056c292de2f8bd628e5e6df8d8600850c2ede31242392623ea,30,30,exact,1776224699,30,0,contains,YES,0.0739,0.9593,0.0739,0.001,1776227916,tape-ended,54,1353.8,-98.65,285,7
Istanbul,2026-04-17,0x453d89e21939ced7427a93a16a17baf2e6bbe7f6ad1663d9c2b3eab01782d88e,11,11,exact,1776406499,11,0,contains,YES,0.0628,0.97,0.0628,0.015,1776416418,timeout,165,1592.26,-76.12,17,181
Seoul,2026-04-16,0xf2fcd7d5f34c230db1e07744bf35871bd28f7c2e1535b4baab5131226fd654b9,22,22,exact,1776309299,22,0,contains,YES,0.1,0.91,0.1,0.001,1776310886,tape-ended,26,1000,-99,1,162
Tokyo,2026-04-11,0x3f49f0c5745897556e4fe20d76380b97e07df61be8351e9a7732586dcdf8dcd6,24,24,exact,1775879999,24,0,contains,YES,0.03,0.97,0.03,0.001,1775885187,tape-ended,86,3333.33,-96.67,2,109
Karachi,2026-04-19,0xaa04d558f1b0426d62689d8e5353793f66db43bbc9d41783358e313b64246f8f,32,32,exact,1776581099,32,0,contains,YES,0.12,0.87,0.12,0.001,1776587838,tape-ended,112,833.33,-99.17,33,90
Lucknow,2026-04-15,0x62976da7f890bc117741a8d5092cfbd1d05bda4f692dc03710eb5eacb67c577e,38,38,exact,1776241799,38,0,contains,YES,0.1623,0.7893,0.1623,0.001,1776246972,tape-ended,86,616.19,-99.38,101,79
Cape Town,2026-04-15,0xcd7bb01a9c2e17dcdf23eb135c67d0f3eafc0d493f286c82a58dec1e3d76e1cf,19,19,exact,1776244499,19,0,contains,YES,0.14,0.9,0.14,0.001,1776247950,tape-ended,58,714.29,-99.29,217,52
Toronto,2026-04-19,0x776d0634830119ddc1782e3c269e9fee22847bfe5cc54b791a34451f4a75f72c,8,8,exact,1776557699,10,-2,above_obs,NO,0.72,0.72,0.2219,0.73,1776566550,timeout,148,138.89,1.39,237,243
Toronto,2026-04-19,0x21acd07725ede8fc1ac353d2560875cb06ddebc2452d5b0782ef2e5f1c6d288f,9,9,exact,1776629699,10,-1,above_obs,NO,0.97,0.97,0.003,0.997,1776630052,profit-take,6,103.09,2.78,15,64
Lucknow,2026-04-19,0x2b9068295d233d8193210e4f9a221f8a5e84bcc9e967fd4e14a7d9532c0ca67e,,40,or_below,1776557699,25,0,contains,YES,0.07,0.969,0.07,0.004,1776566648,timeout,149,1428.57,-94.29,37,209
Lucknow,2026-04-19,0xeb6afd3111e4cf785e53629a8ccbe1539e2c82da69a8853c544b6bd200fbb550,41,41,exact,1776583799,41,0,contains,YES,0.05,0.96,0.05,0.03,1776589340,tape-ended,92,2000,-40,57,29
Hong Kong,2026-03-26,0x1d4be76f1766dbcbf24500de2337cf283805b84fddefc73d777843b6fa62173c,27,27,exact,1774498499,28,-1,above_obs,NO,0.75,0.75,0.25,0.4067,1774506721,timeout,137,133.33,-45.77,192,37
Seoul,2026-04-01,0x611e04200be28ae472fabe10627d818db8a79033daf536f2880481b1b6d63795,13,13,exact,1775007899,13,0,contains,YES,0.14,0.84,0.14,0.001,1775009347,tape-ended,24,714.29,-99.29,54,211
Hong Kong,2026-04-05,0x1abbd6306fd2618bfa1b454c5334440819a5afd37a82d01feafddf4a5455672e,24,24,exact,1775388599,26,-2,above_obs,NO,0.307,0.307,0.7057,0.134,1775395813,timeout,120,325.73,-56.35,72,17
Seoul,2026-04-06,0x2301fb7ad1da693bcfff09bfd37c0a55b558e3afd850777af47f100e13f929bc,10,10,exact,1775440799,10,0,contains,YES,0.016,0.97,0.016,0.001,1775448517,timeout,129,6250,-93.75,12,144
Seoul,2026-04-06,0xcc2dac660f3b8bb0891f8fdd7d9c5b3e9de7cbb38ae02d2fd1d12fc2c4f5c011,11,11,exact,1775444399,11,0,contains,YES,0.09,0.93,0.09,0.54,1775451617,timeout,120,1111.11,500,106,2
Lagos,2026-04-13,0xc821b0a10f9611c9d9e0be08f83034c922b137acc49acca7b2e503775b4baded,34,34,exact,1776081599,34,0,contains,YES,0.14,0.1875,0.14,0.001,1776085497,tape-ended,65,714.29,-99.29,198,58
Lagos,2026-04-13,0xce4e90a2c4705ac903fa693e719e21214c0436935ee629183c150c5ba9f03979,35,35,exact,1776083399,35,0,contains,YES,0.15,0.85,0.15,0.849,1776092253,timeout,148,666.67,466,152,60
Guangzhou,2026-04-19,0xf6e71adfad669bf9f910939b8678700347d3ef652182ca287e152c4b253a2147,31,31,exact,1776572099,31,0,contains,YES,0.06,0.97,0.06,0.002,1776575126,tape-ended,50,1666.67,-96.67,101,17
Helsinki,2026-04-18,0xbcfd8b46ec1d5b17dfce99ff3029dbe6bcc26784bf9c0324989ba6755b180f43,11,11,exact,1776500099,11,0,contains,YES,0.13,0.9,0.13,0.1607,1776507320,timeout,120,769.23,23.6,65,172
Milan,2026-04-09,0xe627cfb17a4c880f72649cd3d7dcd72eed469c0a543c5abbc9d6aa3154ed45d3,22,22,exact,1775739599,22,0,contains,YES,0.0509,0.967,0.0509,0.4652,1775746801,timeout,120,1965.39,814.22,4,67
Hong Kong,2026-04-06,0xe3b8f689a316799ed0e1d310af1f321056c620ad362b805baf8530501fcda799,26,26,exact,1775434499,26,0,contains,YES,0.1459,0.91,0.1459,0.07,1775442423,timeout,132,685.62,-52.01,242,215
Hong Kong,2026-04-06,0x98fb1e26e2c7967498366a606ec79693adf536ecfe3e8ddea44aa122df578590,27,27,exact,1775445299,28,-1,above_obs,NO,0.52,0.52,0.48,0.88,1775452639,timeout,122,192.31,69.23,42,241
Wellington,2026-04-11,0x741a61ef1c732ca847a40f46bc2f6d47df58f2844b55937d80717563a7d0eed5,18,18,exact,1775870099,18,0,contains,YES,0.056,0.9376,0.056,0.001,1775877765,timeout,128,1785.71,-98.21,8,208
Chicago,2026-02-21,0x1f061dd6dc11cee88ffc482941b02d16b64bc427187fd98250203de9b174c97c,,-1.667,or_below,1771697699,-2.22,0,contains,YES,0.044,0.961,0.044,0.331,1771705480,timeout,130,2272.73,652.27,79,152
Sao Paulo,2026-04-18,0x2cbe9de8a081770c5785807535b054e03c08dcff3c8e6a03a9770b90e7116a42,28,28,exact,1776525299,28,0,contains,YES,0.07,0.94,0.07,0.001,1776530674,tape-ended,90,1428.57,-98.57,79,70
Sao Paulo,2026-04-18,0x1fa4f033f60444c77b5eb91ccc7e8c339edf2277ef0fea1186299f80bf82861f,29,29,exact,1776531599,29,0,contains,YES,0.01,0.9447,0.01,0.001,1776532046,tape-ended,7,10000,-90,29,126
Chengdu,2026-04-22,0xd999c07f94cc10e4cded6c4c09d7429cb04a1a16211a5423b81684583ea99cd9,21,21,exact,1776831299,21,0,contains,YES,0.0498,0.968,0.0498,0.001,1776838284,tape-ended,116,2008.5,-97.99,61,183
Manila,2026-04-15,0x6b8faf259bdb0666a77f0f77243a8d831058cb06396b1bd839019f4de9a6148f,32,32,exact,1776225708,33,-1,above_obs,NO,0.86,0.86,0.45,0.99,1776225856,profit-take,2,116.28,15.12,12,3
Cape Town,2026-04-22,0x9928da189ed681999ef38d1cb7dde4cf4fc4d5880ce656bc810003d26a1143d7,18,18,exact,1776852899,18,0,contains,YES,0.037,0.968,0.037,0.001,1776857056,tape-ended,69,2702.7,-97.3,125,108
Munich,2026-03-26,0x770b1c9340fa208558dc0e0e107fd4145a66cb090619637e9ad1583f1b403070,4,4,exact,1774511099,4,0,contains,YES,0.0517,0.96,0.0517,0.001,1774516849,tape-ended,96,1934.62,-98.07,48,244
Wuhan,2026-04-06,0x284641e9ae8ec743cbd7bf47f89cf95872838ffada96b29e48610d68758147a6,21,21,exact,1775456999,21,0,contains,YES,0.16,0.839,0.16,0.954,1775464209,timeout,120,625,496.25,10,237
Wuhan,2026-04-17,0xff0d84197546252e68797ef980db92d6d26198425be210e058202fb9d595db6f,26,26,exact,1776402899,26,0,contains,YES,0.1097,0.87,0.1097,0.001,1776413028,timeout,169,911.59,-99.09,237,169
Paris,2026-02-23,0xa014aaa5a0fb0663b676902af3fc907cdea5ff0f873b82f59bab78d6ab60d154,14,14,exact,1771846220,14,0,contains,YES,0.1424,0.7,0.1424,0.0018,1771853710,timeout,125,702.16,-98.72,132,12
Paris,2026-02-23,0x212633254a34db380a3158c2257752beb7f70e5db6230cf57ae6714384934371,15,15,exact,1771858820,16,-1,above_obs,NO,0.8556,0.8556,0.01,0.998,1771859066,profit-take,4,116.88,16.64,2,106
London,2026-04-18,0xa42e59d6ce3eab13d5b084102c49be68195e55d476548bc4c54c2aaefd797a85,18,18,exact,1776524399,18,0,contains,YES,0.04,0.97,0.04,0.01,1776531894,timeout,125,2500,-75,1,48
Cape Town,2026-04-19,0x825a9a1d2db8ed57575ada26d0298d8e32785297e4e4777d17ead025c251f8b7,14,14,exact,1776577499,14,0,contains,YES,0.0343,0.9696,0.0343,0.01,1776581866,tape-ended,73,2915.98,-70.84,201,85
Beijing,2026-04-12,0xc4bbbce4959f6760d3a7c600a0278549b124215e182bd6e0773e5538a154a53e,24,24,exact,1775974499,24,0,contains,YES,0.022,0.97,0.022,0.001,1775977215,tape-ended,45,4545.45,-95.45,8,124
Hong Kong,2026-04-22,0x2215280b7de63afaff105a0147210d3696a2b52378a0ad4e62daf65758b10c03,28,28,exact,1776820528,28,0,contains,YES,0.08,0.9,0.08,0.03,1776827916,timeout,123,1250,-62.5,182,15
Chengdu,2026-04-20,0x2dfc49e48ba3dbb3b02ddd89d77475d0adbb01c199cff24fc3547353c4e3dfe9,22,22,exact,1776658499,22,0,contains,YES,0.0656,0.95,0.0656,0.001,1776661300,tape-ended,47,1525.5,-98.47,17,219
Buenos Aires,2026-04-06,0xdf2e6b0eb5052ef3b42af42a70ee1128e4820eb7bc310b7d6cb60e010516a27a,17,17,exact,1775437199,18,-1,above_obs,NO,0.95,0.95,0.06,0.95,1775444733,timeout,126,105.26,0,52,168
Buenos Aires,2026-04-06,0xba59e4436525b779143d6fe5585a00530bd0df38176fbed24bd05b06df588be8,18,18,exact,1775439899,18,0,contains,YES,0.2,0.79,0.2,0.23,1775447437,timeout,126,500,15,36,210
Buenos Aires,2026-04-06,0xc320b62d590aa873246a4da64f6a99100f2cb1b97fcbf25e7736c8e070d9b6d9,16,16,exact,1775461499,18,-2,above_obs,NO,0.97,0.97,0.0261,0.974,1775470859,timeout,156,103.09,0.41,2,189
Tel Aviv,2026-04-21,0x495ca7332ca29800765e31ae13ef2b225880a4f9b0784ab0aec5f476bfa590db,20,20,exact,1776756599,20,0,contains,YES,0.1491,0.923,0.1491,0.001,1776765594,timeout,150,670.67,-99.33,37,150
Tel Aviv,2026-04-21,0x86468f4903f2a957f32c5050607bdebf95352e4f77250c6c420ded71c28464c1,21,21,exact,1776758399,21,0,contains,YES,0.1756,0.8424,0.1756,0.001,1776765594,tape-ended,120,569.44,-99.43,29,242
Sao Paulo,2026-02-16,0x2380a73f0708cac01fefe4309e68f230c9747c5882c66ad1d0bddaf5f6ae4734,32,32,exact,1771259399,32,0,contains,YES,0.1922,0.8,0.1922,0.2428,1771260877,tape-ended,25,520.36,26.36,178,9
Tel Aviv,2026-04-19,0x6c5cdc85e82d3b6661ef086735e0781f67588be7a0c9e4d5c7867e2bf6230612,22,22,exact,1776585599,22,0,contains,YES,0.15,0.86,0.15,0.001,1776590528,tape-ended,82,666.67,-99.33,95,227
Shenzhen,2026-04-19,0x2a0b3dd43cd74cecdadd5218e87652fa782594e9df49ae0d525dedd4a734e442,29,29,exact,1776572099,29,0,contains,YES,0.11,0.841,0.11,0.195,1776579378,timeout,121,909.09,77.27,7,219
Shenzhen,2026-04-19,0xa5488356b7eec7d71d2263ce5df313c2d0e8b800f259ef54fa351cd62ac9714e,30,30,exact,1776581999,30,0,contains,YES,0.1524,0.89,0.1524,0.005,1776590714,timeout,145,656.25,-96.72,21,246
Moscow,2026-04-19,0x5689e4ed3f5e061f35e36a0f5c4c78414f95bcb3358e9966cfdf2cba71a7eb53,4,4,exact,1776579299,4,0,contains,YES,0.07,0.93,0.07,0.096,1776586502,timeout,120,1428.57,37.14,137,189
Istanbul,2026-04-13,0xe93407d81e2442b72cdb13e924fdcb3f3c74775098d669534dc359b73e07720c,12,12,exact,1776072599,12,0,contains,YES,0.1995,0.81,0.1995,0.83,1776079875,timeout,121,501.19,315.99,214,230
Amsterdam,2026-04-13,0x45cd4cabe721eb65523f5fffbfd409213d061ca9fb60e3172df6bfb02aedd6c1,13,13,exact,1776078899,13,0,contains,YES,0.07,0.93,0.07,0.21,1776086219,timeout,122,1428.57,200,28,14
Tel Aviv,2026-03-27,0x4961b1d7e72e9565cc98c5f111e2cd7b1c0fd9e716085cc1017dfb2da5976aa2,17,17,exact,1774594799,17,0,contains,YES,0.12,0.88,0.12,0.001,1774606867,timeout,201,833.33,-99.17,130,141
Amsterdam,2026-04-14,0xe02a2dc50eb477249252bcce9c547dd55a21e0f43fb2b02a7840e8011eaf6f87,14,14,exact,1776163499,14,0,contains,YES,0.09,0.86,0.09,0.14,1776170983,timeout,125,1111.11,55.56,142,14
Seoul,2026-03-07,0x37b372fb23111fffe13850eba7d728af529b70cac422123df9830438e0ec0907,3,3,exact,1772856139,3,0,contains,YES,0.054,0.8018,0.054,0.001,1772861051,tape-ended,82,1851.85,-98.15,16,138
Istanbul,2026-04-14,0x7e35cc9b2fabdfb4991fdd4c0e55bff2931996789313ca4f6be2eb42b5dd9121,12,12,exact,1776155399,12,0,contains,YES,0.1376,0.8709,0.1376,0.45,1776162753,timeout,123,726.91,227.11,272,134
